Order ID,Category,Platform,Quantity Sold,Selling Price,Date of Sale,Delivery Status,Delivery State
AMA-702469,Accessories,Amazon,2,815.11,2046-03-26,In Transit,State-17
AMA-276585,Fashion,Amazon,1,335.29,2046-03-27,Delivered,State-8
AMA-734468,Books,Amazon,7,269.34,2046-03-28,Delivered,State-22
AMA-193933,Accessories,Amazon,5,149.09,2046-03-29,Delivered,State-29
AMA-165519,Accessories,Amazon,8,820.89,2046-03-30,Cancelled,State-7
AMA-879776,Fashion,Amazon,6,413.54,2046-03-31,Cancelled,State-14
AMA-319441,Fashion,Amazon,10,727.31,2046-04-01,Delivered,State-27
AMA-574782,Books,Amazon,7,530.09,2046-04-02,Cancelled,State-23
AMA-982061,Accessories,Amazon,10,188.64,2046-04-03,In Transit,State-1
AMA-991054,Fashion,Amazon,1,801.54,2046-04-04,In Transit,State-5
AMA-573085,Fashion,Amazon,8,371.65,2046-04-05,Delivered,State-12
AMA-849333,Accessories,Amazon,9,132.30,2046-04-06,Delivered,State-14
AMA-220124,Fashion,Amazon,3,807.56,2046-04-07,Delivered,State-17
AMA-276751,Electronics,Amazon,10,938.25,2046-04-08,Cancelled,State-21
AMA-554826,Electronics,Amazon,3,281.71,2046-04-09,Delivered,State-2
AMA-106248,Fashion,Amazon,1,349.02,2046-04-10,In Transit,State-2
AMA-787205,Fashion,Amazon,9,490.22,2046-04-11,In Transit,State-18
AMA-473102,Fashion,Amazon,5,732.46,2046-04-12,Delivered,State-12
AMA-256461,Books,Amazon,7,777.40,2046-04-13,Delivered,State-28
AMA-622343,Electronics,Amazon,2,267.15,2046-04-14,Delivered,State-23
AMA-160436,Accessories,Amazon,2,296.33,2046-04-15,In Transit,State-30
AMA-359966,Electronics,Amazon,2,156.94,2046-04-16,In Transit,State-23
AMA-898085,Fashion,Amazon,10,663.48,2046-04-17,Cancelled,State-28
AMA-246005,Accessories,Amazon,5,590.45,2046-04-18,Delivered,State-7
AMA-616529,Accessories,Amazon,1,548.94,2046-04-19,Cancelled,State-16
AMA-479142,Electronics,Amazon,10,925.88,2046-04-20,Delivered,State-19
AMA-494772,Fashion,Amazon,3,779.67,2046-04-21,Cancelled,State-18
AMA-863375,Books,Amazon,3,446.58,2046-04-22,In Transit,State-16
AMA-753349,Electronics,Amazon,10,842.07,2046-04-23,Cancelled,State-24
AMA-575428,Electronics,Amazon,3,546.13,2046-04-24,Cancelled,State-9
AMA-383842,Books,Amazon,7,696.67,2046-04-25,In Transit,State-1
AMA-134123,Fashion,Amazon,10,659.16,2046-04-26,In Transit,State-30
AMA-830772,Fashion,Amazon,5,935.18,2046-04-27,Cancelled,State-19
AMA-253162,Accessories,Amazon,10,937.92,2046-04-28,Delivered,State-2
AMA-751607,Electronics,Amazon,6,392.87,2046-04-29,Delivered,State-25
AMA-135695,Electronics,Amazon,10,183.78,2046-04-30,Delivered,State-12
AMA-135695,Electronics,Amazon,10,183.78,2046-04-30,Cancelled,State-22
AMA-790698,Accessories,Amazon,8,908.75,2046-05-01,Cancelled,State-17
AMA-170138,Fashion,Amazon,1,359.91,2046-05-02,Delivered,State-3
AMA-487985,Fashion,Amazon,3,156.08,2046-05-03,In Transit,State-5
AMA-118841,Fashion,Amazon,10,197.95,2046-05-04,Delivered,State-11
AMA-439785,Electronics,Amazon,4,756.63,2046-05-05,In Transit,State-11
AMA-177237,Books,Amazon,1,553.81,2046-05-06,Delivered,State-24
AMA-960660,Books,Amazon,8,949.24,2046-05-07,In Transit,State-1
AMA-511696,Fashion,Amazon,4,918.87,2046-05-09,Cancelled,State-25
AMA-943748,Electronics,Amazon,8,929.15,2046-05-10,Delivered,State-21
AMA-879948,Electronics,Amazon,7,630.95,2046-05-11,Delivered,State-13
AMA-660963,Accessories,Amazon,9,129.09,2046-05-12,In Transit,State-24
AMA-923596,Books,Amazon,9,785.43,2046-05-13,Delivered,State-19
AMA-407922,Accessories,Amazon,5,477.76,2046-05-14,Delivered,State-13
AMA-282882,Books,Amazon,3,984.87,2046-05-15,Cancelled,State-29
AMA-128112,Fashion,Amazon,1,890.87,2046-05-16,Cancelled,State-15
AMA-562937,Electronics,Amazon,7,822.62,2046-05-17,Cancelled,State-3
AMA-408179,Fashion,Amazon,10,214.88,2046-05-18,In Transit,State-19
AMA-198730,Books,Amazon,1,841.67,2046-05-19,In Transit,State-27
AMA-745428,Books,Amazon,1,478.70,2046-05-20,Cancelled,State-3
AMA-597188,Books,Amazon,10,110.99,2046-05-21,Cancelled,State-21
AMA-698339,Electronics,Amazon,9,855.45,2046-05-22,Delivered,State-8
AMA-629458,Electronics,Amazon,9,674.37,2046-05-23,Cancelled,State-24
AMA-648897,Books,Amazon,5,618.73,2046-05-24,In Transit,State-27
AMA-940743,Fashion,Amazon,5,944.28,2046-05-25,Delivered,State-2
AMA-144187,Accessories,Amazon,10,314.79,2046-05-26,Cancelled,State-25
AMA-959373,Accessories,Amazon,10,326.26,2046-05-27,Cancelled,State-9
AMA-869590,Electronics,Amazon,5,348.13,2046-05-28,In Transit,State-9
AMA-871569,Electronics,Amazon,10,398.37,2046-05-29,Cancelled,State-30
AMA-116836,Fashion,Amazon,8,382.93,2046-05-30,In Transit,State-28
AMA-179051,Accessories,Amazon,2,568.60,2046-05-31,Cancelled,State-4
AMA-710791,Electronics,Amazon,2,674.40,2046-06-01,In Transit,State-19
AMA-225146,Accessories,Amazon,4,696.37,2046-06-02,Cancelled,State-14
AMA-506822,Electronics,Amazon,9,991.12,2046-06-03,In Transit,State-26
AMA-783370,Accessories,Amazon,2,431.00,2046-06-04,Cancelled,State-23
AMA-622919,Accessories,Amazon,6,658.43,2046-06-05,Cancelled,State-28
AMA-428796,Fashion,Amazon,4,485.07,2046-06-06,Cancelled,State-30
AMA-867981,Electronics,Amazon,3,400.12,2046-06-07,Cancelled,State-23
AMA-562319,Electronics,Amazon,5,457.98,2046-06-08,Delivered,State-5
AMA-897365,Accessories,Amazon,4,806.63,2046-06-09,Delivered,State-11
AMA-181305,Accessories,Amazon,1,882.63,2046-06-10,Delivered,State-12
AMA-580535,Fashion,Amazon,2,713.96,2046-06-11,Delivered,State-1
AMA-744660,Books,Amazon,10,864.27,2046-06-12,Delivered,State-10
AMA-311115,Fashion,Amazon,1,895.49,2046-06-13,In Transit,State-7
AMA-274995,Books,Amazon,2,436.89,2046-06-14,In Transit,State-21
AMA-269134,Fashion,Amazon,6,390.07,2046-06-15,Cancelled,State-18
AMA-681328,Books,Amazon,6,896.07,2046-06-16,Cancelled,State-28
AMA-961730,Fashion,Amazon,8,638.99,2046-06-17,Delivered,State-25
AMA-322708,Accessories,Amazon,6,457.01,2046-06-18,Delivered,State-29
AMA-554706,Accessories,Amazon,3,540.54,2046-06-19,Delivered,State-13
AMA-134556,Accessories,Amazon,9,851.71,2046-06-20,In Transit,State-27
AMA-855581,Accessories,Amazon,3,132.37,2046-06-21,Delivered,State-19
AMA-177662,Books,Amazon,7,115.72,2046-06-22,Delivered,State-28
AMA-504481,Electronics,Amazon,2,307.04,2046-06-23,Delivered,State-25
AMA-278990,Accessories,Amazon,8,662.31,2046-06-25,Cancelled,State-25
AMA-664176,Accessories,Amazon,7,418.54,2046-06-26,Delivered,State-23
AMA-359578,Accessories,Amazon,8,613.03,2046-06-27,In Transit,State-11
AMA-817008,Fashion,Amazon,2,675.23,2046-06-28,In Transit,State-4
AMA-619909,Fashion,Amazon,3,916.85,2046-06-29,Cancelled,State-27
AMA-271732,Accessories,Amazon,8,555.81,2046-06-30,In Transit,State-14
AMA-383005,Books,Amazon,7,119.34,2046-07-01,In Transit,State-23
AMA-590253,Accessories,Amazon,5,755.00,2046-07-02,Delivered,State-18
AMA-666025,Books,Amazon,1,719.44,2046-07-03,Cancelled,State-16
AMA-327866,Accessories,Amazon,2,706.15,2046-07-05,In Transit,State-27
AMA-516573,Electronics,Amazon,1,219.51,2046-07-06,Delivered,State-19
AMA-561789,Accessories,Amazon,9,805.41,2046-07-07,Cancelled,State-23
AMA-283384,Books,Amazon,9,124.44,2046-07-08,Cancelled,State-29
AMA-664559,Fashion,Amazon,7,452.22,2046-07-09,In Transit,State-17
AMA-679204,Electronics,Amazon,6,829.84,2046-07-10,In Transit,State-18
AMA-144380,Electronics,Amazon,1,954.45,2046-07-12,Cancelled,State-27
AMA-178212,Accessories,Amazon,7,911.23,2046-07-13,In Transit,State-15
AMA-483343,Books,Amazon,6,299.10,2046-07-14,Delivered,State-6
AMA-755683,Accessories,Amazon,6,115.83,2046-07-15,In Transit,State-27
AMA-623760,Books,Amazon,2,810.08,2046-07-16,In Transit,State-12
AMA-226063,Books,Amazon,4,808.90,2046-07-17,In Transit,State-1
AMA-272383,Books,Amazon,4,613.68,2046-07-18,Delivered,State-22
AMA-200265,Books,Amazon,2,967.30,2046-07-19,Cancelled,State-21
AMA-661343,Books,Amazon,10,499.40,2046-07-20,In Transit,State-25
AMA-664134,Books,Amazon,3,662.07,2046-07-21,Cancelled,State-9
AMA-211791,Books,Amazon,4,758.89,2046-07-22,Cancelled,State-7
AMA-864744,Books,Amazon,2,676.39,2046-07-23,Delivered,State-9
AMA-402731,Books,Amazon,7,555.12,2046-07-24,Delivered,State-8
AMA-258119,Electronics,Amazon,4,295.99,2046-07-25,Cancelled,State-30
AMA-805557,Accessories,Amazon,10,738.89,2046-07-26,In Transit,State-17
AMA-999089,Accessories,Amazon,7,495.84,2046-07-27,Cancelled,State-17
AMA-918443,Accessories,Amazon,6,711.22,2046-07-28,Cancelled,State-12
AMA-838680,Fashion,Amazon,9,816.01,2046-07-29,In Transit,State-5
AMA-351460,Electronics,Amazon,3,921.15,2046-07-30,In Transit,State-6
AMA-595343,Electronics,Amazon,10,682.28,2046-07-31,Delivered,State-16
AMA-107462,Accessories,Amazon,2,959.54,2046-08-01,Cancelled,State-12
AMA-394110,Accessories,Amazon,9,799.15,2046-08-02,Cancelled,State-22
AMA-881654,Accessories,Amazon,5,230.75,2046-08-03,Cancelled,State-1
AMA-264378,Fashion,Amazon,5,510.69,2046-08-04,Delivered,State-24
AMA-892390,Books,Amazon,9,692.47,2046-08-05,In Transit,State-20
AMA-319419,Accessories,Amazon,1,374.46,2046-08-06,Delivered,State-4
AMA-480822,Accessories,Amazon,7,513.74,2046-08-07,In Transit,State-19
AMA-703683,Books,Amazon,9,618.48,2046-08-08,Delivered,State-7
AMA-640458,Accessories,Amazon,6,935.90,2046-08-09,Delivered,State-15
AMA-510452,Accessories,Amazon,5,259.32,2046-08-10,In Transit,State-20
AMA-909046,Fashion,Amazon,7,212.26,2046-08-11,In Transit,State-24
AMA-274403,Fashion,Amazon,9,168.20,2046-08-12,Cancelled,State-12
AMA-559870,Electronics,Amazon,4,292.72,2046-08-13,In Transit,State-16
AMA-536634,Books,Amazon,10,756.02,2046-08-14,Cancelled,State-18
AMA-498915,Fashion,Amazon,6,663.75,2046-08-15,Delivered,State-30
AMA-610159,Books,Amazon,4,703.88,2046-08-16,Delivered,State-23
AMA-417505,Electronics,Amazon,4,947.07,2046-08-17,Delivered,State-24
AMA-224714,Books,Amazon,6,283.92,2046-08-18,In Transit,State-7
AMA-801829,Fashion,Amazon,8,418.53,2046-08-19,Cancelled,State-2
AMA-545278,Accessories,Amazon,3,869.48,2046-08-20,Cancelled,State-25
AMA-457594,Books,Amazon,5,574.94,2046-08-21,In Transit,State-16
AMA-221976,Electronics,Amazon,9,683.70,2046-08-22,Cancelled,State-22
AMA-621970,Accessories,Amazon,5,281.49,2046-08-23,Delivered,State-5
AMA-883484,Accessories,Amazon,10,794.37,2046-08-24,In Transit,State-12
AMA-463170,Electronics,Amazon,4,858.36,2046-08-25,In Transit,State-29
AMA-809177,Books,Amazon,8,542.29,2046-08-26,In Transit,State-20
AMA-113320,Books,Amazon,9,788.21,2046-08-27,In Transit,State-14
AMA-750204,Electronics,Amazon,2,824.20,2046-08-28,Delivered,State-2
AMA-611516,Fashion,Amazon,3,887.55,2046-08-29,In Transit,State-4
AMA-762189,Fashion,Amazon,8,381.69,2046-08-30,In Transit,State-8
AMA-476418,Fashion,Amazon,10,650.33,2046-08-31,Delivered,State-25
AMA-420890,Accessories,Amazon,4,362.37,2046-09-01,Cancelled,State-11
AMA-139113,Accessories,Amazon,7,932.35,2046-09-02,Cancelled,State-12
AMA-383444,Books,Amazon,1,999.85,2046-09-03,Cancelled,State-17
AMA-459090,Books,Amazon,9,483.82,2046-09-04,Delivered,State-21
AMA-354881,Books,Amazon,6,345.19,2046-09-05,Delivered,State-9
AMA-316002,Accessories,Amazon,8,437.00,2046-09-06,In Transit,State-10
AMA-182992,Fashion,Amazon,3,694.90,2046-09-07,In Transit,State-23
AMA-189811,Fashion,Amazon,4,807.78,2046-09-08,In Transit,State-17
AMA-574538,Electronics,Amazon,4,476.00,2046-09-09,Delivered,State-13
AMA-308075,Books,Amazon,3,167.13,2046-09-10,Cancelled,State-13
AMA-216061,Electronics,Amazon,3,219.70,2046-09-11,In Transit,State-2
AMA-861464,Fashion,Amazon,6,236.29,2046-09-12,Cancelled,State-26
AMA-737186,Electronics,Amazon,6,370.39,2046-09-13,Cancelled,State-2
AMA-822858,Books,Amazon,7,682.86,2046-09-14,Cancelled,State-24
AMA-424060,Accessories,Amazon,6,713.14,2046-09-15,In Transit,State-10
AMA-551979,Electronics,Amazon,4,859.23,2046-09-16,Delivered,State-10
AMA-551979,Electronics,Amazon,4,859.23,2046-09-16,Cancelled,State-12
AMA-853148,Fashion,Amazon,5,809.91,2046-09-17,Cancelled,State-4
AMA-426104,Books,Amazon,4,393.81,2046-09-18,In Transit,State-27
AMA-114502,Fashion,Amazon,2,283.58,2046-09-19,In Transit,State-26
AMA-321369,Accessories,Amazon,1,729.91,2046-09-20,Cancelled,State-20
AMA-200199,Accessories,Amazon,5,301.28,2046-09-21,Cancelled,State-13
AMA-793182,Electronics,Amazon,6,742.13,2046-09-22,In Transit,State-11
AMA-421275,Electronics,Amazon,7,292.37,2046-09-23,Cancelled,State-22
AMA-654290,Fashion,Amazon,6,101.55,2046-09-24,Delivered,State-16
AMA-676677,Electronics,Amazon,1,488.19,2046-09-25,In Transit,State-11
AMA-801201,Accessories,Amazon,3,103.29,2046-09-26,Cancelled,State-2
AMA-803818,Books,Amazon,2,555.76,2046-09-27,In Transit,State-4
AMA-377361,Electronics,Amazon,7,667.22,2046-09-28,Delivered,State-19
AMA-665588,Accessories,Amazon,4,478.45,2046-09-29,Cancelled,State-27
AMA-532104,Electronics,Amazon,6,127.38,2046-09-30,Cancelled,State-5
AMA-465571,Books,Amazon,9,622.94,2046-10-01,In Transit,State-9
AMA-379146,Electronics,Amazon,7,702.21,2046-10-02,In Transit,State-13
AMA-363004,Electronics,Amazon,6,369.60,2046-10-03,In Transit,State-16
AMA-181987,Fashion,Amazon,7,828.17,2046-10-04,In Transit,State-4
AMA-409217,Books,Amazon,9,699.78,2046-10-05,Delivered,State-19
AMA-156100,Accessories,Amazon,6,331.73,2046-10-06,Delivered,State-7
AMA-172784,Fashion,Amazon,8,772.63,2046-10-07,In Transit,State-5
AMA-604401,Accessories,Amazon,2,288.39,2046-10-08,Cancelled,State-9
AMA-488374,Books,Amazon,6,824.67,2046-10-09,In Transit,State-16
AMA-199478,Accessories,Amazon,4,213.61,2046-10-10,Cancelled,State-18
AMA-575009,Accessories,Amazon,1,629.50,2046-10-11,Cancelled,State-30
AMA-626820,Fashion,Amazon,1,165.05,2046-10-12,In Transit,State-1
AMA-362340,Fashion,Amazon,3,223.06,2046-10-13,Cancelled,State-20
AMA-738484,Accessories,Amazon,1,660.75,2046-10-14,In Transit,State-30
AMA-411619,Accessories,Amazon,6,149.13,2046-10-15,Cancelled,State-8
AMA-193910,Electronics,Amazon,4,417.26,2046-10-16,In Transit,State-14
AMA-748744,Accessories,Amazon,2,281.08,2046-10-17,Delivered,State-15
AMA-692692,Electronics,Amazon,6,755.15,2046-10-18,In Transit,State-3
AMA-569543,Electronics,Amazon,2,406.73,2046-10-19,Delivered,State-27
AMA-615052,Fashion,Amazon,7,486.22,2046-10-20,In Transit,State-7
AMA-136386,Fashion,Amazon,3,618.02,2046-10-21,In Transit,State-28
AMA-390623,Electronics,Amazon,10,727.39,2046-10-22,Delivered,State-22
AMA-855059,Fashion,Amazon,7,918.06,2046-10-23,In Transit,State-25
AMA-992683,Books,Amazon,5,435.46,2046-10-24,Cancelled,State-15
AMA-604355,Accessories,Amazon,10,204.51,2046-10-25,In Transit,State-18
AMA-105306,Accessories,Amazon,1,710.04,2046-10-26,Cancelled,State-11
AMA-222038,Electronics,Amazon,7,900.43,2046-10-27,Delivered,State-9
AMA-505282,Fashion,Amazon,4,722.44,2046-10-28,Cancelled,State-20
AMA-728406,Fashion,Amazon,9,414.56,2046-10-29,Cancelled,State-4
AMA-561282,Accessories,Amazon,10,668.32,2046-10-30,Delivered,State-22
AMA-865199,Books,Amazon,3,254.43,2046-10-31,In Transit,State-22
AMA-201044,Books,Amazon,9,332.12,2046-11-01,Cancelled,State-21
AMA-722797,Accessories,Amazon,1,577.50,2046-11-02,Delivered,State-21
AMA-605072,Books,Amazon,9,590.22,2046-11-03,Delivered,State-28
AMA-816767,Electronics,Amazon,2,254.35,2046-11-04,Delivered,State-5
AMA-475952,Books,Amazon,4,692.17,2046-11-05,Delivered,State-12
AMA-349728,Electronics,Amazon,9,590.47,2046-11-06,Cancelled,State-7
AMA-833040,Fashion,Amazon,7,296.55,2046-11-07,Delivered,State-3
AMA-546419,Electronics,Amazon,7,536.70,2046-11-08,Cancelled,State-23
AMA-826627,Fashion,Amazon,1,556.06,2046-11-09,In Transit,State-8
AMA-350595,Electronics,Amazon,4,809.13,2046-11-10,In Transit,State-20
AMA-164370,Accessories,Amazon,6,500.87,2046-11-12,Cancelled,State-13
AMA-881046,Electronics,Amazon,1,971.20,2046-11-13,In Transit,State-9
AMA-986274,Books,Amazon,9,610.60,2046-11-14,Delivered,State-5
AMA-297494,Electronics,Amazon,1,275.37,2046-11-15,Delivered,State-25
AMA-378176,Fashion,Amazon,1,421.07,2046-11-16,In Transit,State-24
AMA-400849,Books,Amazon,8,994.02,2046-11-17,Delivered,State-5
AMA-115039,Books,Amazon,3,779.01,2046-11-18,In Transit,State-24
AMA-525418,Accessories,Amazon,5,756.71,2046-11-19,In Transit,State-25
AMA-568607,Books,Amazon,2,970.88,2046-11-20,Delivered,State-30
AMA-588116,Accessories,Amazon,6,893.50,2046-11-21,Cancelled,State-2
AMA-145497,Books,Amazon,2,199.06,2046-11-22,In Transit,State-4
AMA-681483,Electronics,Amazon,4,823.22,2046-11-23,Cancelled,State-3
AMA-778437,Fashion,Amazon,4,796.47,2046-11-24,Cancelled,State-2
AMA-285467,Books,Amazon,3,455.75,2046-11-25,In Transit,State-10
AMA-825535,Accessories,Amazon,4,739.32,2046-11-26,Cancelled,State-10
AMA-458980,Accessories,Amazon,7,676.72,2046-11-27,Delivered,State-22
AMA-595703,Electronics,Amazon,7,644.37,2046-11-28,In Transit,State-21
AMA-399144,Books,Amazon,4,604.26,2046-11-29,Delivered,State-20
AMA-686851,Fashion,Amazon,1,378.93,2046-11-30,In Transit,State-4
AMA-873790,Electronics,Amazon,3,996.65,2046-12-01,Delivered,State-29
AMA-188763,Accessories,Amazon,1,770.89,2046-12-02,Cancelled,State-28
AMA-834911,Fashion,Amazon,10,557.33,2046-12-03,Delivered,State-29
AMA-809295,Fashion,Amazon,7,310.05,2046-12-04,Cancelled,State-9
AMA-517047,Books,Amazon,1,397.19,2046-12-05,Cancelled,State-7
AMA-893272,Accessories,Amazon,6,187.75,2046-12-06,In Transit,State-17
AMA-279986,Books,Amazon,5,442.67,2046-12-07,In Transit,State-26
AMA-314204,Accessories,Amazon,1,272.85,2046-12-08,Cancelled,State-22
AMA-148705,Electronics,Amazon,1,920.26,2046-12-09,In Transit,State-17
AMA-859619,Accessories,Amazon,10,780.76,2046-12-10,Cancelled,State-14
AMA-518216,Accessories,Amazon,5,913.24,2046-12-11,Delivered,State-25
AMA-834644,Books,Amazon,9,498.69,2046-12-12,Cancelled,State-18
AMA-528522,Books,Amazon,7,161.26,2046-12-13,Cancelled,State-4
AMA-565603,Books,Amazon,8,148.20,2046-12-14,Cancelled,State-22
AMA-291214,Books,Amazon,10,931.81,2046-12-15,Cancelled,State-25
AMA-881082,Fashion,Amazon,10,124.77,2046-12-16,In Transit,State-25
AMA-665223,Books,Amazon,7,390.76,2046-12-17,In Transit,State-15
AMA-966161,Books,Amazon,5,941.15,2046-12-18,Delivered,State-11
AMA-818936,Books,Amazon,9,967.25,2046-12-19,Delivered,State-1
AMA-373957,Electronics,Amazon,10,379.73,2046-12-20,In Transit,State-7
AMA-921303,Accessories,Amazon,9,464.10,2046-12-21,Delivered,State-23
AMA-745986,Electronics,Amazon,2,208.04,2046-12-22,Delivered,State-12
AMA-533466,Fashion,Amazon,9,463.85,2046-12-23,Delivered,State-30
AMA-983498,Books,Amazon,9,722.76,2046-12-24,In Transit,State-2
AMA-789971,Books,Amazon,3,568.09,2046-12-25,In Transit,State-10
AMA-566537,Electronics,Amazon,6,789.48,2046-12-26,Delivered,State-14
AMA-729108,Accessories,Amazon,4,464.28,2046-12-27,Delivered,State-28
AMA-116347,Books,Amazon,5,828.56,2046-12-28,Cancelled,State-18
AMA-224544,Fashion,Amazon,3,518.01,2046-12-29,Cancelled,State-28
AMA-170954,Electronics,Amazon,2,685.26,2046-12-31,In Transit,State-9
AMA-814959,Books,Amazon,2,268.79,2047-01-01,Cancelled,State-17
AMA-426052,Electronics,Amazon,4,457.13,2047-01-02,Delivered,State-28
AMA-871388,Fashion,Amazon,7,642.30,2047-01-03,Delivered,State-30
AMA-275388,Electronics,Amazon,1,396.80,2047-01-04,Cancelled,State-8
AMA-361323,Books,Amazon,5,557.84,2047-01-05,In Transit,State-7
AMA-270500,Fashion,Amazon,3,249.80,2047-01-06,Delivered,State-17
AMA-852891,Books,Amazon,2,304.30,2047-01-07,Delivered,State-23
AMA-879353,Accessories,Amazon,8,841.00,2047-01-08,Delivered,State-28
AMA-647712,Electronics,Amazon,9,584.24,2047-01-10,Delivered,State-16
AMA-192935,Fashion,Amazon,4,532.85,2047-01-11,Delivered,State-21
AMA-909572,Books,Amazon,7,369.83,2047-01-12,Cancelled,State-11
AMA-509352,Fashion,Amazon,1,903.99,2047-01-13,Delivered,State-24
AMA-306794,Electronics,Amazon,5,813.06,2047-01-14,Delivered,State-30
AMA-150844,Accessories,Amazon,5,835.51,2047-01-15,Delivered,State-16
AMA-520162,Accessories,Amazon,10,615.21,2047-01-16,In Transit,State-3
AMA-428195,Accessories,Amazon,2,180.28,2047-01-17,In Transit,State-1
AMA-988106,Accessories,Amazon,10,466.42,2047-01-18,Delivered,State-4
AMA-505647,Electronics,Amazon,8,975.97,2047-01-19,Cancelled,State-19
AMA-553849,Fashion,Amazon,10,132.56,2047-01-20,In Transit,State-7
AMA-812626,Fashion,Amazon,1,946.32,2047-01-21,Delivered,State-17
AMA-117272,Electronics,Amazon,4,953.95,2047-01-22,In Transit,State-18
AMA-565345,Fashion,Amazon,5,602.49,2047-01-23,In Transit,State-28
AMA-633480,Books,Amazon,2,626.05,2047-01-24,Cancelled,State-24
AMA-248358,Electronics,Amazon,8,252.80,2047-01-25,In Transit,State-17
AMA-381706,Fashion,Amazon,5,348.63,2047-01-26,In Transit,State-7
AMA-641417,Fashion,Amazon,2,192.47,2047-01-27,Cancelled,State-26
AMA-511068,Fashion,Amazon,9,743.68,2047-01-28,Delivered,State-27
AMA-919901,Accessories,Amazon,4,451.72,2047-01-29,Delivered,State-11
AMA-743389,Electronics,Amazon,10,200.39,2047-01-30,Delivered,State-12
AMA-749815,Fashion,Amazon,8,914.76,2047-01-31,Cancelled,State-16
AMA-119040,Accessories,Amazon,1,568.65,2047-02-01,In Transit,State-4
AMA-933243,Books,Amazon,1,953.95,2047-02-02,Delivered,State-10
AMA-595447,Electronics,Amazon,4,460.30,2047-02-03,Delivered,State-7
AMA-245434,Accessories,Amazon,10,130.81,2047-02-04,Delivered,State-20
AMA-836290,Accessories,Amazon,5,100.27,2047-02-05,Cancelled,State-9
AMA-764475,Accessories,Amazon,6,765.89,2047-02-06,In Transit,State-30
AMA-194931,Fashion,Amazon,1,943.17,2047-02-07,In Transit,State-19
AMA-970241,Books,Amazon,9,904.22,2047-02-08,Delivered,State-29
AMA-695039,Fashion,Amazon,8,823.82,2047-02-09,Delivered,State-30
AMA-482156,Fashion,Amazon,3,428.86,2047-02-10,In Transit,State-21
